audio_id,start_sec,end_sec,duration_sec,speaker,text,n_chars,n_words,merged_segments
9mYtpqbgBsc,2187.36,2191.08,3.7199999999998,SPEAKER_01,Y el Levante va a dar mejor imagen. El Levante me parece un apuesta bastante a tablero.,87,17,2.0
9mYtpqbgBsc,2191.16,2192.16,1.0,SPEAKER_02,Etàgion.,8,1,1.0
9mYtpqbgBsc,2193.16,2204.36,11.200000000000273,SPEAKER_02,"Sí, el Levante creo que también va a dar mejor imagen. Es que lo del Mallorca, Alex, es verdad que pudo haber sobrereacción, pero también es verdad que nosotros tenemos más información de la que se ha publicado. Y, bueno, pues esa información no...",248,44,6.0
9mYtpqbgBsc,2205.36,2206.88,1.5199999999999818,SPEAKER_02,No te deja tranquilo. Esa es la realidad.,41,8,1.0
9mYtpqbgBsc,2206.96,2212.84,5.880000000000109,SPEAKER_03,Pues créate que con todo eso... No puedes dormir por la noche. Con todo eso estaba pensando en reacción superpositiva.,118,20,3.0
9mYtpqbgBsc,2214.08,2216.16,2.0799999999999272,SPEAKER_00,"Sí. Sí, ¿no? De...",18,4,2.0
9mYtpqbgBsc,2216.24,2218.8,2.5600000000004,SPEAKER_03,"Se unen, todos hermanos otra vez...",35,6,1.0
9mYtpqbgBsc,2218.88,2220.52,1.6399999999998727,SPEAKER_02,"Oye, ya está bien de liarla.",28,6,1.0
9mYtpqbgBsc,2220.6,2221.6,1.0,SPEAKER_03,"Claro, claro.",13,2,1.0
9mYtpqbgBsc,2222.0,2256.4,34.40000000000009,SPEAKER_02,"A ver. Ojalá. Miguel-R Madrid pregunta por el Girona. Tranquilos, tranquilos. Tranquilos. No por la conference, ¿vale? De hecho, pregunta por una cosa que comentamos el otro día en el programa y por eso la he cogido, porque me parece interesante. Dice, ¿es el Girona el nuevo Ajax? Yo empecé viendo esta pregunta y digo... ¿a qué carajo se refiere? Dice, todos los buenos jugadores que consiguieron cosas juntos se han desperdigado y ahora a todos les va mal por separado, como ocurrió con el Ajax de Ten Hag. En su día también se comentaba del Dortmund de Klopp. Cagagua en el United, poquito. Sahin, nada de nada. Luego Lewandowski fue otra cosa, ¿no? Pero Götze no le fue bien.",680,120,19.0
9mYtpqbgBsc,2256.48,2259.88,3.400000000000091,SPEAKER_01,Hummels... Lucas Vario. Vuelta.,31,4,3.0
9mYtpqbgBsc,2259.96,2298.0,38.039999999999964,SPEAKER_02,"Claro, entonces es difícil, ¿no? También si hacemos el repaso de jugadores que se fueron del control del Cholo, aunque alguno volvió, como Felipe Luis y tal, tampoco hubo un súper rendimiento. Arda Turá, en el caso más claro. Bueno, es un porro tremendo. Pero aquí Jan Couto, que nos parecía súper adaptable a la Édite y al Dortmund, nada. Sabiño, a punto de ser vendido. Dobik ha sido medio subastado por toda Europa. Creo que el mejor es Eric García, que no era propiedad del Girona, pero sí que es verdad que crece con el Girona. Romeo no hizo nada. Entonces, me parece muy bien tirada la pregunta.",601,109,15.0
9mYtpqbgBsc,2298.08,2301.0,2.9200000000000728,SPEAKER_00,"Aleix, en la tierra de nadie. Aleix, en la tierra de nadie.",59,12,2.0
9mYtpqbgBsc,2301.08,2327.68,26.59999999999991,SPEAKER_01,"Pero, quiero decir, es un poco tramposo esto, ¿no? O sea, quiero decir... Es solo un año. Teníamos muy claro, tanto en el Dortmund de Klopp como en el Girona de Champions, como en el Ajax de hace semifinales, que había un gran potencial, que era el equipo. No era, por ejemplo, lo del Leicester, que tú veías en Marez y en Cancay veías jugadores. Y Wienbari también. Y luego una serie de actores secundarios.",408,75,11.0
9mYtpqbgBsc,2327.76,2332.68,4.919999999999618,SPEAKER_00,"Pero entonces estás de acuerdo, ¿no? De Lig, por ejemplo, vosotros no lo veíais como...",87,15,2.0
9mYtpqbgBsc,2332.76,2342.96,10.199999999999818,SPEAKER_02,"Sí, de Lig y Frenkie. De Lig y Frenkie, sí. Pero estás de acuerdo que es un poco el nuevo Ajax, solo que tú crees, y yo estoy de acuerdo, que ya te lo veías venir. O sea, que esto no es sorprendente.",199,43,6.0
9mYtpqbgBsc,2343.0,2370.24,27.23999999999978,SPEAKER_01,"¿Qué no ficharías a todos los jugadores que hacen semis de Champions? Eh... ¿Qué decir? Me acuerdo, por ejemplo, de él. Eh... Mónaco, de Lemar, de Bacayoko... Eh... Bernardo. ... de Paler que Hermén. Claro, es que no todos... Eh... Creo que me llaman Mendiola, de atrás a la izquierda, si no me equivoco, Fabinho... Algunos tienen Mónaco Arraba, pero hay otros que están... ¿Glick? ... influenciados por el retimiento.",418,70,15.0
9mYtpqbgBsc,2370.32,2391.04,20.7199999999998,SPEAKER_02,"Sí, hijos del contexto. Kamen Glick. Sí, pero... Subo Pichel portero. Pero me sorprende, o sea, siendo predecible y algo que ha venido sucediendo y tal, y que se puede aplicar a Sigancoff, a Iván Martín, a los que se han quedado, incluso Miguel Gutiérrez, el año pasado, a cabo peor de lo que empieza, que era el único que resistía, a mí me sorprende que, sobre todo, me sorprende lo de Couto.",393,73,12.0
9mYtpqbgBsc,2391.12,2407.28,16.16000000000031,SPEAKER_01,"De verdad, porque me parecía el más sencillo de adaptar y demás. En la Bundesliga hay un historial de jugadores sudamericanos que no terminan de adaptarse bien, hay otros que sí, por ejemplo, yo que sé, NOS Elber, C. Roberto, jugadores tremendos, ¿no? De Michelis. Pinola.",272,46,6.0
9mYtpqbgBsc,2408.04,2415.24,7.199999999999818,SPEAKER_01,"Pero hay... Pinola que creo que ha sido mucho más grande al volver a Argentina, que no tanto en Nuremberg. Pero bueno, el caso es...",132,25,4.0
9mYtpqbgBsc,2415.32,2422.04,6.7199999999998,SPEAKER_00,"En Nuremberg, en la tienda del Nuremberg, cuidado, tiene una pintada en la pared de la tienda del Nuremberg enorme con su cara.",127,23,3.0
9mYtpqbgBsc,2422.12,2436.48,14.360000000000127,SPEAKER_01,"Yo le recuerdo celebrar... No me acuerdo de conseguir el Nuremberg, con una camiseta a mitad seleccionada en Argentina, metido en Nuremberg, que es una combinación bastante fea. Pero... Creo que Couto está en un mal club para él.",229,39,6.0
9mYtpqbgBsc,2437.52,2453.88,16.360000000000127,SPEAKER_01,"Yo es un jugador que me creo muchísimo, un jugador con muchísima personalidad, está sufriendo lo indecible brasil con el tema de los laterales. Yo creo que un Couto jugando en un equipo que le sentara un poquito mejor le haría indiscutible. No sé, yo a Couto me lo creo, a Sabiño me lo creo muchísimo.",301,56,6.0
9mYtpqbgBsc,2454.72,2458.64,3.9200000000000728,SPEAKER_01,Creo que lo de Dobic... Vamos por una oportunidad de...,55,10,2.0
9mYtpqbgBsc,2459.6,2462.8,3.200000000000273,SPEAKER_01,hacer un cambio que no tanto por malísimos rendimientos.,56,9,1.0
9mYtpqbgBsc,2462.88,2479.16,16.279999999999745,SPEAKER_02,"Yo con Dobic tenía mis dudas, porque cuando sonaba Sorloz y Dobic para Lety no era partidario de ninguno, pero si era de un poquito menos, era de Dobic. Y fíjate que a Sorloz tampoco está para... Pero me parecía un poco hijo del contexto. No creéis que quizá...",261,49,7.0
9mYtpqbgBsc,2479.24,2490.2,10.960000000000036,SPEAKER_00,"La zancada de Sorloz encajaba mejor. Yo creo que igual los dos se encontraron con jugadores que le entendieron muy bien a ese perfil delantero, como era el Sabiño con Dobic y Baena con Sorloz.",192,35,4.0
9mYtpqbgBsc,2490.28,2500.8,10.519999999999982,SPEAKER_03,"Sí, sí, sí. Se han reencontrado en el Ártico de Madrid. Solo espero que de este ejercicio a Mitchel no le pase lo que le ha pasado a Ten Hag.",141,30,4.0
9mYtpqbgBsc,2500.88,2507.48,6.599999999999909,SPEAKER_02,"Bien tirada, que le pase más bien lo de Klopp. Lo de Klopp a escala, evidentemente, porque son palabras mayores de show.",120,22,3.0
9mYtpqbgBsc,2507.56,2511.8,4.2400000000002365,SPEAKER_03,Ten Hag lo mató el eliminator en Getafe. Desde entonces no ha levantado la cabeza.,82,15,2.0
9mYtpqbgBsc,2511.88,2520.84,8.960000000000036,SPEAKER_02,"No ha levantado. Se encaró a borrachas y no ha habido... Hombre, te quiero decir, si hay una eliminatoria para perder la cabeza, fue esa. Pobrecito.",148,26,4.0
9mYtpqbgBsc,2520.92,2526.04,5.119999999999891,SPEAKER_00,"Qué divertido fue el partido en el Coliseum. ¿Fuisteis alguno? Sí. Brutal, brutal.",82,13,3.0
9mYtpqbgBsc,2526.8,2591.64,64.83999999999969,SPEAKER_02,"Andrés Bragana. Opinión... Me hace gracia el planteamiento, porque dice opinión sincera de los cuatro sobre Hugo Sotelo, como si hubiese una forma de no opinar sinceramente sobre Hugo Sotelo. Quiero decir que tampoco es opinión sincera sobre Vinicius, que sabemos que es un futbolista mucho más mediático y con lío. Hugo Sotelo a tope. Siempre cerca de los mejores del mundo en estadísticas con los pases progresivos. En esto es buenísimo. Además de ser centro campista con mejor pie de Celta. Techo del chico. A mí en cuanto al techo me cuesta situarme. Pero a mí me parece que es clave esta temporada. Ese jugador con mejor pie. No ha llegado Demis. El Celta necesita conectar con los de adelante. Iago ya no puede hacer tantos movimientos. Y a mí Sotelo, Adri, lo hemos comentado alguna vez. De verdad, es que me parece de esta generación donde el grande es Claudio Giraldez y luego Fer López, a ver qué tal. A mí los dos hugos eran los que más me llamaban la atención. Sotelo y Álvarez. Es verdad que Javier Rodríguez es muy bueno y que está infralorado, totalmente de acuerdo. Pero Sotelo y Hugo Álvarez, los dos hugos me parecen de verdad jugadores",1154,205,29.0
9mYtpqbgBsc,2592.8,2593.8,1.0,SPEAKER_02,de equipo...,12,2,1.0
9mYtpqbgBsc,2594.92,2599.96,5.039999999999964,SPEAKER_02,"No sé si campeón, equipo... Yo si fuese el Villarreal estaría pendiente, por decirlo de alguna manera.",102,17,2.0
9mYtpqbgBsc,2600.12,2608.04,7.920000000000073,SPEAKER_03,A mí Sotelo me gusta mucho. Es verdad que con él tengo la duda física. Creo que es un jugador que todavía está por desarrollarse en ese sentido.,144,28,4.0
9mYtpqbgBsc,2608.12,2610.84,2.7200000000002547,SPEAKER_01,Yo le veo un paso adelante en este sentido.,43,9,1.0
9mYtpqbgBsc,2610.92,2612.92,2.0,SPEAKER_03,Yo cuando debuta... La lala llega.,34,6,1.0
9mYtpqbgBsc,2613.0,2617.32,4.320000000000164,SPEAKER_01,Cuando debuta me parece que está verdísimo. Muy fino. Y creo que ha crecido un poco más.,88,17,2.0
9mYtpqbgBsc,2617.4,2627.64,10.239999999999782,SPEAKER_03,"Puede ser, pero sí, me gusta mucho. Dicho lo cual, al que yo tenía mucha fe de esta generación de jóvenes del Celta que rompe con fuerza hace unos años, a Miguel Rodríguez.",172,33,4.0
9mYtpqbgBsc,2628.28,2645.12,16.83999999999969,SPEAKER_00,"A León de Redondela lo hemos perdido. Chicos, mira, en la clasificación de pases progresivos por 90 de la Liga, ¿vale? Entre los 10 primeros hay cuatro jugadores del Celta. ¿Cuatro? Cuatro.",189,32,7.0
9mYtpqbgBsc,2646.36,2655.04,8.679999999999836,SPEAKER_00,"Bueno, Sotelo. De hecho, te digo, si ponemos 11, hay cinco, pero he querido poner en 10 porque queda mejor. De hecho, es el único equipo que tiene más de tres.",159,31,4.0
9mYtpqbgBsc,2655.08,2660.16,5.079999999999927,SPEAKER_01,"A ver, también el Celta ha jugado un partido más que los demás, igual que el Betis.",83,17,2.0
9mYtpqbgBsc,2660.24,2668.68,8.440000000000055,SPEAKER_00,"Sí, pero esto es por 90. Esto es por 90. Es equiparado. El primero, Pedri. Claro, el primero, Pedri, que ha jugado tres. Bueno, Sotelo, uno. Mingueza, otro.",156,28,6.0
9mYtpqbgBsc,2668.76,2670.48,1.7199999999998,SPEAKER_02,Mingueza. Yo también lo he dicho.,33,6,1.0
9mYtpqbgBsc,2670.56,2676.96,6.400000000000091,SPEAKER_00,"¿No? No. ¿Diago? No, hay uno que es muy evidente.",49,10,4.0
9mYtpqbgBsc,2677.48,2678.48,1.0,SPEAKER_03,¿Radu?,6,1,1.0
9mYtpqbgBsc,2679.88,2682.16,2.2799999999997453,SPEAKER_03,"No. Coño, qué malos somos.",26,5,2.0
9mYtpqbgBsc,2682.24,2688.64,6.400000000000091,SPEAKER_00,"¿Javier Rodríguez? Javier Rodríguez, sí, no, muy bien. Pensad, hay uno muy claro.",81,13,3.0
9mYtpqbgBsc,2689.48,2691.72,2.2399999999997817,SPEAKER_00,No lo habéis dicho. ¿Y laís?,28,6,2.0
9mYtpqbgBsc,2693.04,2695.84,2.800000000000182,SPEAKER_00,Muy claro. ¿Quién lleva la salida de balón en Celta?,52,10,1.0
9mYtpqbgBsc,2696.92,2697.92,1.0,SPEAKER_01,¿Franc Meldrán?,15,2,1.0
9mYtpqbgBsc,2698.0,2699.0,1.0,SPEAKER_00,No.,3,1,1.0
9mYtpqbgBsc,2701.52,2706.0,4.480000000000018,SPEAKER_01,Es que estoy deseando ver el muy claro de Álex. Estoy deseando verlo.,69,13,2.0
9mYtpqbgBsc,2706.08,2708.2,2.119999999999891,SPEAKER_03,Te imaginas que no te has dado por detrás.,42,9,1.0
9mYtpqbgBsc,2708.28,2709.52,1.2399999999997817,SPEAKER_00,Marco Salonso.,14,2,1.0
9mYtpqbgBsc,2709.6,2711.08,1.4800000000000182,SPEAKER_02,Marco Salonso. Vale.,20,3,1.0
9mYtpqbgBsc,2711.32,2712.6,1.2799999999997453,SPEAKER_00,¿Era claro o no?,16,4,1.0
9mYtpqbgBsc,2712.64,2719.08,6.440000000000055,SPEAKER_02,"Tampoco digo yo que lleva la salida de balón Marco Salonso. De hecho, me ve de una mujer de balón muy colectiva.",112,22,2.0
9mYtpqbgBsc,2719.16,2722.44,3.2800000000002,SPEAKER_00,"Bueno, pero… La salida más evidentera por la izquierda.",55,9,2.0
9mYtpqbgBsc,2722.52,2726.68,4.1599999999998545,SPEAKER_01,"Sí, sí. Yo aquí se la doy a Álex. Me esperaba algo muchísimo peor.",66,14,2.0
9mYtpqbgBsc,2726.76,2735.68,8.919999999999618,SPEAKER_00,"Claro, no. El que os queda… El que os queda… ¿Dubica? El que os queda es un poco más complejo, yo creo. Porque no os lo imagináis ahí.",134,28,5.0
9mYtpqbgBsc,2737.12,2739.6,2.480000000000018,SPEAKER_00,Mihailo Ristić. No.,19,3,2.0
9mYtpqbgBsc,2740.56,2743.4,2.8400000000001455,SPEAKER_00,Es un central que yo creo que no gusta demasiado.,49,10,1.0
9mYtpqbgBsc,2743.48,2746.84,3.3600000000001273,SPEAKER_01,Uy… Carlos Domínguez. Carlos Domínguez.,39,5,3.0
9mYtpqbgBsc,2747.6,2753.44,5.8400000000001455,SPEAKER_02,"No, no, no. Ha puesto el capote Álex, pero el hecho de que no haya debutado… Sí, sí.",84,18,4.0
9mYtpqbgBsc,2753.52,2758.72,5.199999999999818,SPEAKER_01,"No haya debutado Carl, pues no… Uy… Bien jugado, bien jugado. No, no.",69,13,4.0
9mYtpqbgBsc,2760.32,2762.88,2.5599999999999454,SPEAKER_01,Carlos Domínguez no es el mejor Carl de la defensa.,51,10,1.0
9mYtpqbgBsc,2762.96,2763.96,1.0,SPEAKER_02,Eh…,3,1,1.0
9mYtpqbgBsc,2764.4,2767.44,3.0399999999999636,SPEAKER_01,"Pero es un buen Carl. Bueno, eh…",32,7,2.0
9mYtpqbgBsc,2768.2,2769.2,1.0,SPEAKER_01,Bueno.,6,1,1.0
9mYtpqbgBsc,2769.4,2779.32,9.920000000000073,SPEAKER_02,"A mí me ha gustado más de lo que suele ser habitual. El que me llama menos la atención es Joel, pero bueno. Esto es como cuando iba a enviar a algún partido bueno.",163,34,3.0
9mYtpqbgBsc,2779.4,2787.92,8.519999999999982,SPEAKER_00,"Joel está… Lo he visto antes, el decimosexto. Joel… Te pones el top 20, igual sale… Igual el 20%, el 30% de la lista…",117,24,4.0
9mYtpqbgBsc,2788.0,2831.84,43.840000000000146,SPEAKER_02,"Es curioso, habla mucho del modelo de Claudio Giraldes. Prontito vamos a hacer muchos videos de datos de estos chulos para desentrañar la… Bueno, la idea, ¿no? El sistema de todos los equipos. Octava cuestión, nos metemos en modo filosofar, ¿vale? Bueno. Davillar dice sobre la portería, mejor diferenciar roles claros de titular y suplente o que haya competencia de rotación real. Dice que la mayoría optan por lo primero, es así, pero que hay casos de lo segundo. Arrasate en Mallorca, ya lo hacía en Papelona, con Aitor y con Sergio. Marcelino en Villarreal, que es verdad que ha habido ahí un poquito y ahora llega Tenas, pero no tengo a Marcelino como alguien que haga eso.",678,118,17.0
9mYtpqbgBsc,2831.92,2836.08,4.1599999999998545,SPEAKER_00,"Yo creo que es porque no se ha fiado de ninguno, ¿no? Claro.",60,13,2.0
9mYtpqbgBsc,2836.16,2849.0,12.840000000000146,SPEAKER_02,"Luego dice, parece que Saravia en Elche quiere tener a tres porteros, porque ha terminado llegando Iñaki Peña. Y es verdad que Eder ha hablado de esto, de la competencia y demás. No sé cómo lo veis, porque creo que…",215,40,6.0
9mYtpqbgBsc,2849.08,2854.08,5.0,SPEAKER_01,"Yo tengo muy claro. Depende de la concurrán, que diría una Emery. Creo que…",75,14,3.0
9mYtpqbgBsc,2854.16,2872.52,18.360000000000127,SPEAKER_02,"¿Qui va a jouer? Yo creo que depende tanto de la personalidad del portero que tú crees que puede ser mejor. Quiero decir, creo que Sergio Herrera ha sabido llevarlo, ha sabido asumirlo. Sergio Herrera tiene… A veces tiene sus cosas, pero Sergio Ernesto es brutal. Por cierto, portero infravaloradísimo,",302,50,9.0
9mYtpqbgBsc,2872.6,2879.36,6.760000000000218,SPEAKER_01,"que nos lo dijeron el otro día. Infravaloradísimo. Y estoy totalmente de acuerdo. Yo no lo saqué porque a mí no me gusta, especialmente.",136,24,3.0
9mYtpqbgBsc,2879.44,2881.48,2.0399999999999636,SPEAKER_00,Yo es que me di justo ese día en el fantasy.,44,11,1.0
9mYtpqbgBsc,2881.56,2896.84,15.2800000000002,SPEAKER_02,"Pero… Yo compro lo que nos dijeron. Pero igual, otro jugador sin tanta personalidad como Sergio, un jugador quizás con más dudas, con menos confianza en sí mismo, te lo cargas. Entonces, yo creo que va dependiendo un poco por eso.",230,41,5.0
9mYtpqbgBsc,2896.92,2936.92,40.0,SPEAKER_00,"Yo, chicos, creo que la posición de portero, tú… O sea, lo mismo que el portero, le tiene que dar seguridad a la defensa, creo que el portero tiene que tener seguridad de que un fallo… O sea, no tiene que estar temblando de decir, ostras, si la cagón salida me van a quitar o si este balón que viene por arriba me lo meto, la jornada siguiente voy a ser suplente. O sea, creo que esa manera de vivir con miedo, yo, sinceramente, creo que la portería no funciona. Para mí tiene que estar el rol muy establecido. De hecho, para probar otro tipo de portero está la copa. Me parece que incluso competición europea, si te lo tomas de esa manera, yo…",644,124,14.0
9mYtpqbgBsc,2937.0,2943.36,6.360000000000127,SPEAKER_02,"Hay que decírselo a mi hermano Inigo, eh. Hay que decirle, daré un poco de voz a… Oye, dale un poquito a Cárdenas.",114,23,3.0
9mYtpqbgBsc,2943.44,2945.84,2.400000000000091,SPEAKER_03,"A mi padre Iny, coño. Dale un poquito.",38,8,2.0
9mYtpqbgBsc,2945.92,2979.72,33.79999999999973,SPEAKER_00,"Yo… Esto se lo pregunté una vez a un miembro de un cuerpo técnico de la Liga y le dije, ostras, ¿cómo se gestiona esto del tema del portero? Y él lo tenía muy claro, es el portero tiene que tener seguridad. Y la verdad que me convenció con los argumentos. O sea, es que creo que en porteros que no han tenido la seguridad de ser titular la jornada siguiente, creo que no se ha terminado de ver eso. Y yo creo que un ejemplo, yo creo que un caso que iba la temporada pasada, que igual iba al margen también de su calidad, es Iñaki Peña. Yo creo que Iñaki Peña se sentía que estaba un poco en el foco, en el foco, en el foco, que es normal.",638,131,14.0
9mYtpqbgBsc,2979.8,2995.0,15.199999999999818,SPEAKER_02,"La portería del Barça. La portería del Barça fue ejemplo de un rendimiento muy bueno, Bragui y Ter Stegen, creo que estuvo muy bien gestionado por Luis Enrique, por un Zoué, sobre todo. Y… Tienen un muy buen papel, pero yo recuerdo en la portería del Madrid, cuando conviven Keilor y Courtois, que creo que es un año,",317,58,8.0
